boottime,jvm.metrics.logWarn,load_five,metricssystem.MetricsSystem.num_sources,mapred.tasktracker.mapTaskSlots,cpu_aidle,metricssystem.MetricsSystem.num_sinks,dfs.datanode.bytes_written,metricssystem.MetricsSystem.publish_imax_time,metricssystem.MetricsSystem.snapshot_num_ops,jvm.metrics.threadsBlocked,dfs.datanode.readBlockOp_avg_time,mapred.shuffleOutput.shuffle_handler_busy_percent,rpcdetailed.rpcdetailed.canCommit_num_ops,metricssystem.MetricsSystem.publish_stdev_time,cpu_idle,jvm.metrics.threadsTimedWaiting,rpcdetailed.rpcdetailed.done_avg_time,dfs.datanode.writeBlockOp_num_ops,cpu_num,cpu_speed,mem_total,jvm.metrics.gcCount,dfs.datanode.blocks_read,mem_shared,metricssystem.MetricsSystem.publish_max_time,metricssystem.MetricsSystem.publish_avg_time,bytes_in,cpu_system,dfs.datanode.blocks_removed,metricssystem.MetricsSystem.snapshot_max_time,metricssystem.MetricsSystem.sink.ganglia.latency_num_ops,cpu_nice,rpcdetailed.rpcdetailed.canCommit_avg_time,mem_free,mapred.tasktracker.tasks_completed,jvm.metrics.threadsWaiting,rpc.rpc.RpcQueueTime_avg_time,rpcdetailed.rpcdetailed.getMapCompletionEvents_num_ops,dfs.datanode.blocks_replicated,load_fifteen,bytes_out,metricssystem.MetricsSystem.snapshot_min_time,mapred.tasktracker.reduces_running,disk_total,jvm.metrics.gcTimeMillis,rpcdetailed.rpcdetailed.statusUpdate_avg_time,dfs.datanode.heartBeats_num_ops,dfs.datanode.writes_from_local_client,rpc.rpc.rpcAuthorizationSuccesses,metricssystem.MetricsSystem.publish_num_ops,rpcdetailed.rpcdetailed.ping_avg_time,metricssystem.MetricsSystem.sink.ganglia.latency_avg_time,rpcdetailed.rpcdetailed.done_num_ops,jvm.metrics.memHeapCommittedM,cpu_wio,rpcdetailed.rpcdetailed.getTask_num_ops,dfs.datanode.bytes_read,jvm.metrics.threadsNew,jvm.metrics.logFatal,rpc.rpc.ReceivedBytes,mapred.tasktracker.reduceTaskSlots,jvm.metrics.memNonHeapCommittedM,rpcdetailed.rpcdetailed.ping_num_ops,cpu_user,rpcdetailed.rpcdetailed.getProtocolVersion_avg_time,pkts_out,mapred.shuffleOutput.shuffle_output_bytes,rpcdetailed.rpcdetailed.statusUpdate_num_ops,proc_run,dfs.datanode.readBlockOp_num_ops,dfs.datanode.reads_from_local_client,swap_total,metricssystem.MetricsSystem.snapshot_imin_time,rpcdetailed.rpcdetailed.commitPending_num_ops,jvm.metrics.logError,jvm.metrics.logInfo,metricssystem.MetricsSystem.snapshot_avg_time,disk_free,rpcdetailed.rpcdetailed.getTask_avg_time,part_max_used,metricssystem.MetricsSystem.snapshot_stdev_time,dfs.datanode.writes_from_remote_client,dfs.datanode.writeBlockOp_avg_time,mapred.tasktracker.maps_running,mem_buffers,dfs.datanode.heartBeats_avg_time,mem_cached,proc_total,jvm.metrics.threadsRunnable,swap_free,metricssystem.MetricsSystem.publish_imin_time,rpcdetailed.rpcdetailed.commitPending_avg_time,rpcdetailed.rpcdetailed.getMapCompletionEvents_avg_time,mapred.tasktracker.failedDirs,rpc.rpc.RpcProcessingTime_num_ops,rpc.rpc.RpcProcessingTime_avg_time,metricssystem.MetricsSystem.snapshot_imax_time,metricssystem.MetricsSystem.publish_min_time,mapred.shuffleOutput.shuffle_success_outputs,rpc.rpc.RpcQueueTime_num_ops,load_one,dfs.datanode.reads_from_remote_client,jvm.metrics.threadsTerminated,jvm.metrics.memHeapUsedM,rpc.rpc.SentBytes,pkts_in,rpcdetailed.rpcdetailed.getProtocolVersion_num_ops,dfs.datanode.blocks_written,metricssystem.MetricsSystem.dropped_pub_all,jvm.metrics.memNonHeapUsedM
1426097781,130150525.03,0.51,5.4666666667,8,96.1,1,0,0.5333333333,134744048.18,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,2912.3333333,0,0,1,0.5333333333,6333.25,0,0,29.133333333,0.0901960784,0,0,4918864,0,21,0.3333333333,0,0,3.15,7679.18,0,0,81.448,130150687.27,0,0.3297682709,0,0,0.0901960784,0,1,0,26.75,0,0,0,0,0,0,8,21.604166667,0,0,0,74.28,0,0,0,0,0,62500840,0,0,130150525.03,130150524.62,0,45.977,1,43.6,0,0,21,0,0,1,2799076,365,6.6666666667,62445944,0.5333333333,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,13.361615667,0,69.9,0,0,0,15.630323
1426097781,134744071.63,0.462,5.4,8,96.1,1,0,0.6,151587069.56,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,2295.1333333,0,0,1,0.6,6333.25,0,0,27.4,0.1039215686,0,0,4918864,0,16.8,0.3333333333,0,0,3.046,7679.18,0,0,81.448,134744000.29,0,0.3019607843,0,0,0.1039215686,0,1,0,26.45,0,0,0,0,0,0,8,22.229166667,0,0,0,74.28,0,0,0,0,0,62500840,0,0,134744071.63,134744071.81,0,45.977,1,43.6,0,0,21,0,0,1,2799076,365,7.0666666667,62445944,0.6,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,13.222983867,0,69.9,0,0,0,15.097361
1426097781,151587080.84,0.39,5.4,8,96.1,1,0,1.4012984643E-045,151587069.46,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,2090.2,0,0,1,0,6333.25,0,0,27.4,0.1039215686,0,0,4918864,0,15.4,0.3333333333,0,0,2.89,7679.18,0,0,81.448,151587045.26,0,0.3470588235,0,0,0.1039215686,0,1,0,26.35,0,0,0,0,0,0,8,22.4375,0,0,0,74.28,0,0,0,0,0,62500840,0,0,151587080.84,151587080.93,0.1,45.977,1,43.6,0.2449489743,0,21,0,0,1,2799076,365.6,7.2,62445944,0,1,0.1666666667,0,0,0,0.6,0,0,0,0,0,0,14.3471634,0,69.9,0,0,0,14.919707
1426097781,151587080.84,0.39,5,8,96.1,1,0,1.4012984643E-045,134743877.54,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,2090.2,0,0,1,0,6333.25,0.06,0,17,0.1176470588,0,0,4918864,0,15.4,0.3333333333,0,0,2.89,7679.18,0,0,81.448,151587045.16,0,0.3470588235,0,0,0.1176470588,0,1,0,26.35,0,0,0,0,0,0,8,22.4375,0,0,0,74.28,0,0,0,0,0,62500840,0,0,151587080.84,151587080.93,0.0888888889,45.977,1,43.6,0.2177324216,0,21,0,0,1,2799076,366,7.2,62445944,0,1,0.1666666667,0,0,0,0.5333333333,0,0,0,0,0,0,14.4871248,0,69.9,0,0,0,14.919707
1426097781,134744068.83,0.39,5,8,96.1,1,0,1.4012984643E-045,0.637254902,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,855,0,0,1,0,6333.25,0.1,0,17,0.1062091503,0,0,4918864,0,7,0.3333333333,0,0,2.89,7679.18,0,0,81.448,134743497.98,0,0.4117647059,0,0,0.1062091503,0,1,0,25.75,0,0,0,0,0,0,8,23.6875,0,0,0,74.28,0,0,0,0,0,62500840,0,0,134744068.83,134744070.27,0,45.977,1,43.6,0,0,21,0,0,1,2799076,366,8,62445944,0,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,13.018624533,0,69.9,0,0,0,13.853783
1426097781,0,0.39,5.5333333333,8,96.1,1,0,1.4012984643E-045,195.80980392,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,855,0,0,1,0,6333.25,0.1,0,30.866666667,0.0702614379,0,0,4918864,0,7,0.3333333333,0,0,2.89,7679.18,0,0,81.448,0,0,0.3578431373,0,0,0.0702614379,0,1,0,25.75,0,0,0,0,0,0,8,23.6875,0,0,0,74.28,0,0,0,0,0,62500840,0,0,0,0,0,45.977,1,43.6,0,0,21,0,0,1,2799076,366,8,62445944,0,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,13.127273667,0,69.9,0,0,0,13.853783
1426097781,3.2,0.39,5.6,8,96.1,1,0,1.4012984643E-045,143165589.36,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,2505.1333333,0,0,1,0,6333.25,0.1,0,32.6,0.1019607843,0,0,4918864,0,18.2,0.3333333333,0,0,2.89,7679.18,0,0,81.448,574.30588235,0,0.2107843137,0,0,0.1019607843,0,1,0,26.55,0,0,0,0,0,0,8,22.020833333,0,0,0,74.28,0,0,0,0,0,62500840,0,0,3.2,1.7568627451,0.0666666667,45.977,1,43.6,0.1632993162,0,21,0,0,1,2799076,366,6.9333333333,62445944,0,1,0.1666666667,0,0,0,0.4,0,0,0,0,0,0,12.562560733,0,69.9,0,0,0,15.275015
1426097781,143165576.73,0.318,5,8,96.1,1,0,1.4012984643E-045,143165369.69,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,2711.4,0,0,1,0,6333.25,0.1,0,17,0.1266666667,0,0,4918864,0,19.6,0.3333333333,0,0,2.71,7679.18,0,0,81.448,143165612.43,0,0.3392156863,0,0,0.1266666667,0,1,0,26.65,0,0,0,0,0,0,8,21.8125,0,0,0,74.28,0,0,0,0,0,62500840,0,0,143165576.73,143165576.64,0.0666666667,45.977,1,43.6,0.1632993162,0,21,0,0,1,2799076,366,6.8,62445944,0,1,0.1666666667,0,0,0,0.4,0,0,0,0,0,0,12.5784192,0,69.9,0,0,0,15.452669
1426097781,143165573.13,0.27,5.0666666667,8,96.1,1,0,1.4012984643E-045,35.101111111,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,855,0,0,1,0,6333.25,0.1,0,18.733333333,0.0788888889,0,0,4918864,0,7,0.3333333333,0,0,2.59,7679.18,0,0,81.448,143164966.33,0,0.4133333333,0,0,0.0788888889,0,1,0,25.75,0,0,0,0,0,0,8,23.6875,0,0,0,74.28,0,0,0,0,0,62500840,0,0,143165573.13,143165574.67,0,45.977,1,43.6,0,0,21,0,0,1,2799076,365.06666667,8,62445944,0,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,13.4535402,0,69.9,0,0,0,13.853783
1426097781,0.5666666667,0.27,5.7333333333,8,96.1,1,0,1.4012984643E-045,71583065.856,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,1061.5333333,0,0,1,0,6333.25,0.1,0,36.066666667,0.0944444444,0,0,4918864,0,8.4,0.3333333333,0,0,2.59,7679.18,0,0,81.448,101.72777778,0,0.3033333333,0,0,0.0944444444,0,1,0,25.85,0,0,0,0,0,0,8,23.479166667,0,0,0,74.178666667,0,0,0,0,0,62500840,0,0,0.5666666667,0.3111111111,0,45.977,1,43.6,0,0,21,0,0,1,2799076,365,7.8666666667,62445944,0,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,13.554470533,0,70.028,0,0,0,14.031437
1426097781,71582792.8,0.27,5.2,8,96.1,1,0,1.4012984643E-045,214748127.19,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,3126.8666667,0,0,1,0,6317.306,0.1,0,22.2,0.1117647059,0,0,4919065.6,0,22.4,0.3333333333,0,0,2.59,7664.348,0,0,81.448,71583602.089,0,0.3,0,0,0.1117647059,0,1,0,26.85,0,0,0,0,0,0,8,21.395833333,0,0,0,73.9,0,0,0,0,0,62500840,0,0,71582792.8,71582790.756,0.0285714286,45.977,1,43.6,0.0755928946,0,21,0,0,1,2799076.8,365,6.5333333333,62445944,0,1,0.1666666667,0,0,0,0.2,0,0,0,0,0,0,13.549470667,0,70.38,0,0,0,15.807977
1426097781,214748360.9,0.27,6,8,96.1,1,0,1.4012984643E-045,171.76383442,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,1475,0,0,1,0,6273.46,0.1,0,43,0.0867102397,0,0,4919872,0,11.2,0.3333333333,0,0,2.59,7623.56,0,0,81.448,214747664.71,0,0.3852941177,0,0,0.0867102397,0,1,0,26.05,0,0,0,0,0,0,8,23.0625,0,0,0,73.9,0,0,0,0,0,62500840,0,0,214748360.9,214748362.66,0.0666666667,45.977,1,43.6,0.1763834207,0,21,0,0,1,2799080,365,7.6,62445944,0,1,0.1666666667,0,0,0,0.4666666667,0,0,0,0,0,0,14.367166,0,70.38,0,0,0,14.386745
1426097781,2.8,0.27,6,8,96.1,1,0,1.4012984643E-045,171.76383442,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,3956.0666667,0,0,1,0,6273.46,0.1,0,43,0.0867102397,0,0,4919872,0,28,0.3333333333,0,0,2.59,7623.56,0,0,81.448,502.79651416,0,0.2897603486,0,0,0.0867102397,0,1,0,27.25,0,0,0,0,0,0,8,20.5625,0,0,0,73.9,0,0,0,0,0,62500840,0,0,2.8,1.537254902,0.0666666667,45.977,1,43.6,0.1763834207,0,21,0,0,1,2799080,365,6,62445944,0,1,0.1666666667,0,0,0,0.4666666667,0,0,0,0,0,0,15.741110267,0,70.38,0,0,0,16.518593
1426097781,2.8,0.218,5.1333333333,8,96.1,1,0,1.4012984643E-045,218958799.75,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,3956.0666667,0,0,1,0,6273.46,0.1,0,20.466666667,0.1167755991,0,0,4919872,0,28,0.3333333333,0,0,2.3993333333,7623.56,0,0,81.448,502.79651416,0,0.2897603486,0,0,0.1167755991,0,1,0,27.25,0,0,0,0,0,0,8,20.5625,0,0,0,73.9,0,0,0,0,0,62500840,0,0,2.8,1.537254902,0,45.977,1,43.6,0,0,21,0,0,1,2799080,365,6,62445944,0,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,15.741110267,0,70.38,0,0,0,16.518593
1426097781,218959111.85,0.21,5,8,96.1,1,0,1.4012984643E-045,67371938.753,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,1268.6,0,0,1,0,6273.46,0.1,0,17,0.0980392157,0,0,4919872,0,9.8,0.3333333333,0,0,2.37,7623.56,0,0,81.448,218958183.31,0,0.3577342048,0,0,0.0980392157,0,1,0,25.95,0,0,0,0,0,0,8,23.270833333,0,0,0,73.9,0,0,0,0,0,62500840,0,0,218959111.85,218959114.2,0,45.977,1,43.6,0,0,21,0,0,1,2799080,365,7.7333333333,62445944,0,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,14.282414,0,70.38,0,0,0,14.209091
1426097781,67372034.416,0.21,6,8,96.1,1,0,1.4012984643E-045,416.61818182,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,855,0,0,1,0,6273.46,0.1,0,43,0.0787878788,0,0,4919872,0,7,0.3333333333,0,0,2.37,7623.56,0,0,81.448,67371748.706,0,0.3607843137,0,0,0.0787878788,0,1.8666666667,0,25.75,0,0,0,0,0,0,8,23.6875,0,0,0,73.9,0,0,0,0,0,62500840,0,0,67372034.416,67372035.137,0,45.977,1,43.6,0,0,21,0,0,1,2799080,365,8,62445944,0,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,14.225695233,0,70.38,0,0,0,13.853783
1426097781,6.8,0.21,5.6,8,96.1,1,0,1.4012984643E-045,143165369.22,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,3961,0,0,1,0,6273.46,0.1,0,32.6,0.1212121212,0,0,4919872,0,28,0.3333333333,0,0,2.37,7623.56,0,0,81.448,1221.4,0,0.2363636364,0,0,0.1212121212,0,1,0,27.25,0,0,0,0,0,0,8,20.5625,0,0,0,73.9,0,0,0,0,0,62500840,0,0,6.8,3.7333333333,0.0666666667,45.977,1,43.6,0.1632993162,0,21,0,0,1.0444444444,2799080,365,6,62445944,0,1,0.1666666667,0,0,0,0.4,0,0,0,0,0,0,12.2339948,0,70.38,0,0,0,16.518593
1426097781,143165573.13,0.21,5.6,8,96.1,1,0,1.4012984643E-045,143165603.28,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,2718.6,0,0,1,0,6273.46,0.1,0,32.6,0.1041666667,0,0,4919872,0,19.6,0.3333333333,0,0,2.37,7623.56,0,0,81.448,143164965.83,0,0.396969697,0,0,0.1041666667,0,1,0,26.65,0,0,0,0,0,0,8,21.8125,0,0,0,73.9,0,0,0,0,0,62500840,0,0,143165573.13,143165574.67,0.1523809524,45.977,1,43.6,0.390078,0,21,0,0,1.2,2799080,365,6.8,62445944,0,1,0.1666666667,0,0,0,1,0,0,0,0,0,0,15.5936844,0,70.38,0,0,0,15.452669
1426097781,143165576.96,0.21,6,8,96.1,1,0,1.4012984643E-045,182.66111111,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,2720.4,0,0,1,0,6273.46,0.1,0,43,0.0736111111,0,0,4919872,0,19.6,0.3333333333,0,0,2.37,7623.56,0,0,81.448,143165653.02,0,0.3458333333,0,0,0.0736111111,0,1.5333333333,0,26.65,0,0,0,0,0,0,8,21.8125,0,0,0,73.9,0,0,0,0,0,62500840,0,0,143165576.96,143165576.77,0.0666666667,45.977,1,43.6,0.1763834207,0,21,0,0,1,2799080,365,6.8,62445944,0,1,0.1666666667,0,0,0,0.4666666667,0,0,0,0,0,0,14.1730518,0,70.38,0,0,0,15.452669
1426097781,2.975,0.1586666667,6,8,96.1,1,0,1.4012984643E-045,0.7594771242,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,3964.5333333,0,0,1,0,6273.46,0.1,0,43,0.108496732,0,0,4919872,0,28,0.3333333333,0,0,2.1866666667,7623.56,0,0,81.448,534.56805556,0,0.2652777778,0,0,0.108496732,0,2,0,27.25,0,0,0,0,0,0,8,20.5625,0,0,0,73.9,0,0,0,0,0,62500840,0,0,2.975,1.6333333333,0,45.977,1,43.6,0,0,21,0,0,1,2799080,365,6,62445944,0,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,13.507016867,0,70.38,0,0,0,16.518593
1426097781,0,0.14,6,8,96.1,1,0,1.4012984643E-045,0.6794117647,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,3966.4666667,0,0,1,0,6273.46,0.1,0,43,0.0970588235,0,0,4919872,0,28,0.3333333333,0,0,2.12,7623.56,0,0,81.448,0.1307189543,0,0.3477124183,0,0,0.0970588235,0,1.4,0,27.25,0,0,0,0,0,0,8,20.5625,0,0,0,73.9,0,0,0,0,0,62500840,0,0,0,0,0,45.977,1,43.6,0,0,21,0,0,1.2444444444,2799080,365,6,62445944,0,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,11.939678867,0,70.38,0,0,0,16.518593
1426097781,0,0.14,5.2,8,96.1,1,0,1.4012984643E-045,202115814.61,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,3967,0,0,1,0,6273.46,0.04,0,22.2,0.1107843137,0,0,4919872,0,28,0.3333333333,0,0,2.12,7623.56,0,0,81.448,0.0470588235,0,0.3411764706,0,0,0.1107843137,0,1,0,27.25,0,0,0,0,0,0,8,20.5625,0,0,0,73.9,0,0,0,0,0,62500840,0,0,0,0,0,45.977,1,43.6,0,0,21,0,0,1.1333333333,2799080,365,6,62445944,0,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,14.2863284,0,70.38,0,0,0,16.518593
1426097781,202116103.25,0.14,5.6666666667,8,96.1,1,0,1.4012984643E-045,84215270.428,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,1477.4,0,0,1,0,6273.46,0,0,34.333333333,0.0947712418,0,0,4919872,0,11.2,0.3333333333,0,0,2.12,7623.56,0,0,81.448,202115245.51,0,0.3490196078,0,0,0.0947712418,0,1,0,26.05,0,0,0,0,0,0,8,23.0625,0,0,0,73.9,0,0,0,0,0,62500840,0,0,202116103.25,202116105.41,0.0952380952,45.977,1,43.6,0.2519763153,0,21,0,0,1,2799080,365,7.6,62445944,0,1,0.1666666667,0,0,0,0.6666666667,0,0,0,0,0,0,15.2983,0,70.38,0,0,0,14.386745
1426097781,84215048.686,0.14,5.9333333333,8,96.1,1,0,1.4012984643E-045,26030137.005,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,2931.6666667,0,0,1,0,6273.46,0,0,41.266666667,0.0898989899,0,0,4919892.8,0,21,0.3333333333,0,0,2.12,7623.56,0,0,81.448,84215704.127,0,0.3398692811,0,0,0.0898989899,0,1,0,26.75,0,0,0,0,0,0,8,21.604166667,0,0,0,73.9,0,0,0,0,0,62500840,0,0,84215048.686,84215047.033,0.0301587302,45.977,1,43.6,0.0776118158,0,21,0,0,1,2799080,365,6.6666666667,62445944,0,1,0.1666666667,0,0,0,0.2,0,0,0,0,0,0,14.29172,0,70.38,0,0,0,15.630323
1426097781,26030105.339,0.14,5,8,96.1,1,0,1.4012984643E-045,260300670.11,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,3763.1333333,0,0,1,0,6273.46,0,0,17,0.148989899,0,0,4919896,0,26.6,0.3333333333,0,0,2.12,7623.56,0,0,81.448,26030197.536,0,0.2868686869,0,0,0.148989899,0,1,0,27.15,0,0,0,0,0,0,8,20.770833333,0,0,0,73.9,0,0,0,0,0,62500840,0,0,26030105.339,26030105.107,0.1111111111,45.977,1,43.6,0.272165527,0,21,0,0,1,2799080,365.33333333,6.1333333333,62445944,0,1,0.1666666667,0,0,0,0.6666666667,0,0,0,0,0,0,13.290980267,0,70.38,0,0,0,16.340939
1426097781,260301042.06,0.124,5,8,96.1,1,0,1.4012984643E-045,0.5242424242,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,855,0,0,1,0,6273.46,0,0,17,0.0873737374,0,0,4919896,0,7,0.3333333333,0,0,2.0293333333,7623.56,0,0,81.448,260299937.03,0,0.5075757576,0,0,0.0873737374,0,1,0,25.75,0,0,0,0,0,0,8,23.6875,0,0,0,73.9,0,0,0,0,0,62500840,0,0,260301042.06,260301044.85,0,45.977,1,43.6,0,0,21,0,0,1,2799080,366,8,62445944,0,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,15.43336,0,70.38,0,0,0,13.853783
1426097781,0,0.11,5,8,96.1,1,0,1.4012984643E-045,0.6737967914,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,855,0,0,1,0,6273.46,0,0,17,0.1122994652,0,0,4919896,0,7,0.3333333333,0,0,1.95,7623.56,0,0,81.448,0,0,0.2621212121,0,0,0.1122994652,0,0.2,0,25.75,0,0,0,0,0,0,8,23.6875,0,0,0,73.9,0,0,0,0,0,62500840,0,0,0,0,0,45.977,1,43.6,0,0,21,0,0,1,2799080,366,8,62445944,0,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,15.516063067,0,70.38,0,0,0,13.853783
1426097781,0,0.11,5,8,96.1,1,0,1.4012984643E-045,0.568627451,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,855,0,0,1,0,6273.46,0,0,17,0.0947712418,0,0,4919896,0,7,0.3333333333,0,0,1.95,7623.56,0,0,81.448,0,0,0.3839572193,0,0,0.0947712418,0,0.6666666667,0,25.75,0,0,0,0,0,0,8,23.6875,0,0,0,73.9,0,0,0,0,0,62500840,0,0,0,0,0,45.977,1,43.6,0,0,21,0,0,1,2799080,366,8,62445944,0,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,15.6752394,0,70.38,0,0,0,13.853783
1426097781,0,0.11,5,8,96.1,1,0,0.7333333333,0.5333333333,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,855,0,0,1,0.7333333333,6273.46,0,0,17,0.0888888889,0,0,4919896,0,7,0.3333333333,0,0,1.95,7623.56,0,0,81.448,0,0,0.3039215686,0,0,0.0888888889,0,1,0,25.75,0,0,0,0,0,0,8,23.6875,0,0,0,73.9,0,0,0,0,0,62500840,0,0,0,0,0,45.977,1,43.6,0,0,21,0,0,1.2222222222,2799080,366,8,62445944,0.7333333333,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,15.76282,0,70.38,0,0,0,13.853783
1426097781,0,0.11,5.3333333333,8,96.1,1,0,1.4012984643E-045,190.33333333,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,855,0,0,1,0,6273.46,0,0,25.666666667,0.0858585859,0,0,4919896,0,7,0.3333333333,0,0,1.95,7623.56,0,0,81.448,0,0,0.3333333333,0,0,0.0858585859,0,1.6666666667,0,25.75,0,0,0,0,0,0,8,23.6875,0,0,0,73.783333333,0,0,0,0,0,62500840,0,0,0,0,0,45.977,1,43.6,0,0,21,0,0,1.0444444444,2799080,365.66666667,8,62445944,0,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,15.8603318,0,70.046666667,0,0,0,13.853783
1426097781,3.0909090909,0.11,6,8,96.1,1,0,1.4012984643E-045,228.35,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,1896.3333333,0,0,1,0,6247.3166667,0,0,43,0.0863636364,0,0,4919896,0,14,0.3333333333,0,0,1.95,7603.74,0,0,81.448,555.90909091,0,0.2575757576,0,0,0.0863636364,0,1.8,0,26.25,0,0,0,0,0,0,8,22.645833333,0,0,0,73.55,0,0,0,0,0,62500840,0,0,3.0909090909,1.696969697,0,45.977,1,43.6,0,0,21,0,0,1,2799080,365,7.3333333333,62445944,0,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,15.951314333,0,69.38,0,0,0,14.742053
1426097781,3.7090909091,0.1073333333,5.9333333333,8,96.1,1,0,1.4012984643E-045,23860895.261,0,41,0,0,0,99.9,7,0,0,8,2327,8193200,3979.6,0,0,1,0,6195.03,0,0,41.266666667,0.0944444444,0,0,4919896,0,28,0.3333333333,0,0,1.936,7564.1,0,0,81.448,667.14090909,0,0.3090909091,0,0,0.0944444444,0,1,0,27.25,0,0,0,0,0,0,8,20.5625,0,0,0,73.55,0,0,0,0,0,62500840,0,0,3.7090909091,2.0363636364,0,45.977,1,43.6,0,0,21,0,0,1,2799080,365,6,62445944,0,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,15.5290115,0,69.38,0,0,0,16.518593
1426097781,23860928.856,0.07,5,8,96.1,1,0,1.4012984643E-045,262469841.6,0,41,0,0,0,99.9,7.0666666667,0,0,8,2327,8193200,3772.4,0,0,1,0,6195.03,0,0,17,0.1464646465,0,0,4919896,0,26.6,0.3333333333,0,0,1.74,7564.1,0,0,81.448,23860827.639,0,0.3055555556,0,0,0.1464646465,0,1,0,27.15,0,0,0,0,0,0,8,20.770833333,0,0,0,73.55,0,0,0,0,0,62500840,0,0,23860928.856,23860929.111,0,45.977,1,43.6,0,0,21,0,0,1,2799080,365,6.1333333333,62445944,0,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,14.672542167,0,69.38,0,0,0,16.340939
1426097781,262470217.41,0.07,5,8,96.1,1,0,1.4012984643E-045,0.5212121212,0,41,0,0,0,99.9,8,0,0,8,2327,8193200,855,0,0,1,0,6195.03,0,0,17,0.0868686869,0,0,4919896,0,7,0.3333333333,0,0,1.74,7564.1,0,0,81.448,262469102.38,0,0.5005050505,0,0,0.0868686869,0,1,0,25.75,0,0,0,0,0,0,8,23.6875,0,0,0,73.55,0,0,0,0,0,62500840,0,0,262470217.41,262470220.22,0.0888888889,45.977,1,43.6,0.2177324216,0,21,0,0,1,2799080,365,8,62445944,0,1,0.1666666667,0,0,0,0.5333333333,0,0,0,0,0,0,16.419752467,0,69.38,0,0,0,13.853783
1426097781,0,0.07,5,8,96.1,1,0,1.4012984643E-045,0.6833333333,0,41,0,0,0,99.9,8,0,0,8,2327,8193200,855,0,0,1,0,6195.03,0,0,17,0.1138888889,0,0,4919896,0,7,0.3333333333,0,0,1.74,7564.1,0,0,81.448,0,0,0.2606060606,0,0,0.1138888889,0,1,0,25.75,0,0,0,0,0,0,8,23.6875,0,0,0,73.55,0,0,0,0,0,62500840,0,0,0,0,0.0444444444,45.977,1,43.6,0.1088662108,0,21,0,0,1,2799080,365,8,62445944,0,1,0.1666666667,0,0,0,0.2666666667,0,0,0,0,0,0,16.5146908,0,69.38,0,0,0,13.853783
1426097781,0,0.07,5.6666666667,8,96.1,1,0,1.4012984643E-045,246.48529412,0,41,0,0,0,99.9,8,0,0,8,2327,8193200,855.73333333,0,0,1,0,6195.03,0,0,34.333333333,0.0808823529,0,0,4919477.3333,0,7,0.3333333333,0,0,1.74,7564.1,0,0,81.448,0.0458333333,0,0.3875,0,0,0.0808823529,0,1,0,25.75,0,0,0,0,0,0,8,23.6875,0,0,0,73.55,0,0,0,0,0,62500840,0,0,0,0,0,45.977,1,43.6,0,0,21,0,0,1,2799080,365.66666667,8,62445944,0,1,0.1666666667,0,0,0,1.4012984643E-045,0,0,0,0,0,0,12.839878867,0,69.38,0,0,0,13.853783
